id,resolution_date,source,Type,resolved_to,SPF_forecast,Pub_forecast,SPF_bs,Pub_bs,gpt4T_0S,gpt4T_Reas,gpt4T_News,gpt4T_spf1,gpt4T_spf2,gpt4T_spf3,BS gpt4T_0S,BS gpt4T_Reas,BS gpt4T_News,BS gpt4T_spf1,BS gpt4T_spf2,BS gpt4T_spf3,gpt4o_0S,gpt4o_Reas,gpt4o_News,gpt4o_spf1,gpt4o_spf2,gpt4o_spf3,BS gpt4o_0S,BS gpt4o_Reas,BS gpt4o_News,BS gpt4o_spf1,BS gpt4o_spf2,BS gpt4o_spf3,gpt3.5_0S,gpt3.5_Reas,BS gpt3.5_0S,BS gpt3.5_Reas,gpt4_0S,gpt4_Reas,BS gpt4_0S,BS gpt4_Reas,C2.1_0S,C2.1_Reas,C2.1_News,C2.1_spf1,C2.1_spf2,C2.1_spf3,BS C2.1_0S,BS C2.1_Reas,BS C2.1_News,BS C2.1_spf1,BS C2.1_spf2,BS C2.1_spf3,C3H_0S,C3H_Reas,C3H_News,C3H_spf1,C3H_spf2,C3H_spf3,BS C3H_0S,BS C3H_Reas,BS C3H_News,BS C3H_spf1,BS C3H_spf2,BS C3H_spf3,C3O_0S,C3O_Reas,C3O_News,C3O_spf1,C3O_spf2,C3O_spf3,BS C3O_0S,BS C3O_Reas,BS C3O_News,BS C3O_spf1,BS C3O_spf2,BS C3O_spf3,C3.5S_0S,C3.5S_Reas,C3.5S_News,C3.5S_spf1,C3.5S_spf2,C3.5S_spf3,BS C3.5S_0S,BS C3.5S_Reas,BS C3.5S_News,BS C3.5S_spf1,BS C3.5S_spf2,BS C3.5S_spf3,G1.5f_0S,G1.5f_Reas,G1.5f_News,G1.5f_spf1,G1.5f_spf2,G1.5f_spf3,BS G1.5f_0S,BS G1.5f_Reas,BS G1.5f_News,BS G1.5f_spf1,BS G1.5f_spf2,BS G1.5f_spf3,G1.5P_0S,G1.5P_Reas,G1.5P_News,G1.5P_spf1,G1.5P_spf2,G1.5P_spf3,BS G1.5P_0S,BS G1.5P_Reas,BS G1.5P_News,BS G1.5P_spf1,BS G1.5P_spf2,BS G1.5P_spf3,L2.70b_0S,L2.70b_Reas,BS L2.70b_0S,BS L2.70b_Reas,L3.8b_0S,L3.8b_Reas,BS L3.8b_0S,BS L3.8b_Reas,L3.70b_0S,L3.70b_Reas,BS L3.70b_0S,BS L3.70b_Reas,ML_0S,ML_Reas,ML_News,ML_spf1,ML_spf2,ML_spf3,BS ML_0S,BS ML_Reas,BS ML_News,BS ML_spf1,BS ML_spf2,BS ML_spf3,M22B_0S,M22B_Reas,M22B_News,M22B_spf1,M22B_spf2,M22B_spf3,BS M22B_0S,BS M22B_Reas,BS M22B_News,BS M22B_spf1,BS M22B_spf2,BS M22B_spf3,M7B_0S,M7B_Reas,M7B_News,M7B_spf1,M7B_spf2,M7B_spf3,BS M7B_0S,BS M7B_Reas,BS M7B_News,BS M7B_spf1,BS M7B_spf2,BS M7B_spf3
1b12215032357c20078f36029eca8e2c67788d7834cba572d712b7d769a288ee,2025-01-17,wikipedia,Data,0.0,0.3,0.375,0.09,0.140625,0.25,0.48,0.55,0.6,0.75,0.6,0.0625,0.2304,0.3025,0.36,0.5625,0.36,0.6,0.25,0.6,0.375,0.7,0.6,0.36,0.0625,0.36,0.140625,0.4899999999999999,0.36,0.7,0.5,0.4899999999999999,0.25,0.3,0.55,0.09,0.3025,0.5,0.5,0.5,0.5,0.9,0.75,0.25,0.25,0.25,0.25,0.81,0.5625,0.8,0.7,0.6,0.636,0.75,0.75,0.6400000000000001,0.4899999999999999,0.36,0.404496,0.5625,0.5625,0.25,0.25,0.45,0.45,0.4,0.4,0.0625,0.0625,0.2025,0.2025,0.16,0.16,0.3,0.22,0.25,0.41,0.33,0.35,0.09,0.0484,0.0625,0.1680999999999999,0.1089,0.1224999999999999,0.75,0.8,0.45,0.44,0.925,0.45,0.5625,0.6400000000000001,0.2025,0.1936,0.8556250000000001,0.2025,0.1,0.2,0.3,0.3,0.75,0.08,0.01,0.04,0.09,0.09,0.5625,0.0064,0.5,0.46,0.25,0.2116,0.009,0.7,8.099999999999999e-05,0.4899999999999999,0.65,0.7,0.4225,0.4899999999999999,0.45,0.35,0.65,0.35,0.7,0.7,0.2025,0.1224999999999999,0.4225,0.1224999999999999,0.4899999999999999,0.4899999999999999,0.6,0.6,0.6,0.33,0.75,0.5,0.36,0.36,0.36,0.1089,0.5625,0.25,0.48,0.7,0.9,0.75,0.55,0.6,0.2304,0.4899999999999999,0.81,0.5625,0.3025,0.36
1b12215032357c20078f36029eca8e2c67788d7834cba572d712b7d769a288ee,2025-07-21,wikipedia,Data,0.0,0.2,0.375,0.04,0.140625,0.2,0.45,0.5,0.6,0.7,0.6,0.04,0.2025,0.25,0.36,0.4899999999999999,0.36,0.7,0.2,0.55,0.375,0.75,0.6,0.4899999999999999,0.04,0.3025,0.140625,0.5625,0.36,0.7,0.5,0.4899999999999999,0.25,0.25,0.5,0.0625,0.25,0.5,0.5,0.5,0.5,0.85,0.8,0.25,0.25,0.25,0.25,0.7224999999999999,0.6400000000000001,0.85,0.7,0.6,0.636,0.75,0.75,0.7224999999999999,0.4899999999999999,0.36,0.404496,0.5625,0.5625,0.2,0.2,0.4,0.55,0.45,0.45,0.04,0.04,0.16,0.3025,0.2025,0.2025,0.4,0.32,0.35,0.42,0.34,0.55,0.16,0.1024,0.1224999999999999,0.1763999999999999,0.1156,0.3025,0.75,0.85,0.4,0.45,0.965,0.4,0.5625,0.7224999999999999,0.16,0.2025,0.931225,0.16,0.05,0.15,0.25,0.3,0.8,0.05,0.0025,0.0225,0.0625,0.09,0.6400000000000001,0.0025,0.5,0.48,0.25,0.2304,0.008,0.75,6.4e-05,0.5625,0.68,0.75,0.4624000000000001,0.5625,0.5,0.35,0.65,0.35,0.75,0.7,0.25,0.1224999999999999,0.4225,0.1224999999999999,0.5625,0.4899999999999999,0.55,0.6,0.6,0.33,0.75,0.5,0.3025,0.36,0.36,0.1089,0.5625,0.25,0.44,0.7,0.9,0.75,0.55,0.6,0.1936,0.4899999999999999,0.81,0.5625,0.3025,0.36
4c98ccd0d64f8cad6896b50e8131b7173dcc95e40e1492413d69a7bf75d3328c,2024-07-28,wikipedia,Data,1.0,1.0,0.45,0.0,0.3025,0.55,0.75,0.55,0.5,0.5,0.65,0.2024999999999999,0.0625,0.2024999999999999,0.25,0.25,0.1224999999999999,0.6,0.85,0.7,0.59,0.7,0.7,0.16,0.0225,0.09,0.1681,0.09,0.09,0.95,0.5,0.0025,0.25,0.7,0.5,0.09,0.25,0.5,0.5,0.65,0.5,0.6,0.8,0.25,0.25,0.1224999999999999,0.25,0.16,0.0399999999999999,0.7,0.65,0.65,0.8,0.2,0.5,0.09,0.1224999999999999,0.1224999999999999,0.0399999999999999,0.6400000000000001,0.25,0.6,0.8,0.75,0.55,0.55,0.82,0.16,0.0399999999999999,0.0625,0.2024999999999999,0.2024999999999999,0.0324,0.95,0.8,0.82,0.76,0.65,0.8,0.0025,0.0399999999999999,0.0324,0.0576,0.1224999999999999,0.0399999999999999,0.95,0.75,0.65,0.75,0.8,0.7,0.0025,0.0625,0.1224999999999999,0.0625,0.0399999999999999,0.09,0.65,0.7,0.65,0.78,0.6,0.6,0.1224999999999999,0.09,0.1224999999999999,0.0483999999999999,0.16,0.16,0.75,0.75,0.0625,0.0625,0.432,0.65,0.3226240000000001,0.1224999999999999,0.85,0.68,0.0225,0.1023999999999999,0.9,0.75,0.6,0.45,0.75,0.65,0.0099999999999999,0.0625,0.16,0.3025,0.0625,0.1224999999999999,0.8,0.65,0.7,0.75,0.6,0.6,0.0399999999999999,0.1224999999999999,0.09,0.0625,0.16,0.16,0.95,0.6,0.6,0.91,0.5,0.55,0.0025,0.16,0.16,0.0080999999999999,0.25,0.2024999999999999
4c98ccd0d64f8cad6896b50e8131b7173dcc95e40e1492413d69a7bf75d3328c,2024-08-20,wikipedia,Data,0.0,0.15,0.45,0.0225,0.2025,0.55,0.73,0.53,0.5,0.5,0.63,0.3025,0.5328999999999999,0.2809,0.25,0.25,0.3969,0.55,0.8,0.65,0.59,0.7,0.65,0.3025,0.6400000000000001,0.4225,0.3480999999999999,0.4899999999999999,0.4225,0.95,0.5,0.9025,0.25,0.65,0.5,0.4225,0.25,0.5,0.5,0.6,0.5,0.6,0.8,0.25,0.25,0.36,0.25,0.36,0.6400000000000001,0.6,0.65,0.65,0.8,0.3,0.5,0.36,0.4225,0.4225,0.6400000000000001,0.09,0.25,0.55,0.75,0.7,0.52,0.5,0.72,0.3025,0.5625,0.4899999999999999,0.2704,0.25,0.5184,0.9,0.75,0.8,0.76,0.65,0.75,0.81,0.5625,0.6400000000000001,0.5776,0.4225,0.5625,0.95,0.7,0.7,0.75,0.75,0.6,0.9025,0.4899999999999999,0.4899999999999999,0.5625,0.5625,0.36,0.62,0.65,0.6,0.8,0.55,0.55,0.3844,0.4225,0.36,0.6400000000000001,0.3025,0.3025,0.75,0.75,0.5625,0.5625,0.432,0.65,0.1866239999999999,0.4225,0.83,0.68,0.6889,0.4624000000000001,0.85,0.75,0.6,0.45,0.7,0.65,0.7224999999999999,0.5625,0.36,0.2025,0.4899999999999999,0.4225,0.7,0.65,0.7,0.75,0.55,0.55,0.4899999999999999,0.4225,0.4899999999999999,0.5625,0.3025,0.3025,0.95,0.5,0.5,0.91,0.4,0.55,0.9025,0.25,0.25,0.8281000000000001,0.16,0.3025
4c98ccd0d64f8cad6896b50e8131b7173dcc95e40e1492413d69a7bf75d3328c,2024-10-19,wikipedia,Data,0.0,0.25,0.425,0.0625,0.1806249999999999,0.53,0.7,0.5,0.5,0.5,0.6,0.2809,0.4899999999999999,0.25,0.25,0.25,0.36,0.5,0.75,0.6,0.59,0.7,0.6,0.25,0.5625,0.36,0.3480999999999999,0.4899999999999999,0.36,0.95,0.5,0.9025,0.25,0.6,0.5,0.36,0.25,0.5,0.5,0.55,0.5,0.6,0.75,0.25,0.25,0.3025,0.25,0.36,0.5625,0.5,0.65,0.65,0.8,0.4,0.5,0.25,0.4225,0.4225,0.6400000000000001,0.16,0.25,0.5,0.7,0.65,0.48,0.45,0.62,0.25,0.4899999999999999,0.4225,0.2304,0.2025,0.3844,0.85,0.65,0.75,0.76,0.64,0.65,0.7224999999999999,0.4225,0.5625,0.5776,0.4096,0.4225,0.95,0.65,0.75,0.75,0.7,0.5,0.9025,0.4225,0.5625,0.5625,0.4899999999999999,0.25,0.58,0.6,0.55,0.75,0.5,0.5,0.3364,0.36,0.3025,0.5625,0.25,0.25,0.75,0.75,0.5625,0.5625,0.432,0.65,0.1866239999999999,0.4225,0.79,0.65,0.6241000000000001,0.4225,0.8,0.75,0.6,0.45,0.65,0.65,0.6400000000000001,0.5625,0.36,0.2025,0.4225,0.4225,0.6,0.65,0.7,0.75,0.5,0.5,0.36,0.4225,0.4899999999999999,0.5625,0.25,0.25,0.95,0.4,0.4,0.91,0.3,0.55,0.9025,0.16,0.16,0.8281000000000001,0.09,0.3025
4c98ccd0d64f8cad6896b50e8131b7173dcc95e40e1492413d69a7bf75d3328c,2025-01-17,wikipedia,Data,0.0,0.35,0.5,0.1224999999999999,0.25,0.5,0.68,0.48,0.5,0.5,0.58,0.25,0.4624000000000001,0.2304,0.25,0.25,0.3364,0.45,0.7,0.55,0.59,0.55,0.55,0.2025,0.4899999999999999,0.3025,0.3480999999999999,0.3025,0.3025,0.95,0.5,0.9025,0.25,0.55,0.5,0.3025,0.25,0.5,0.5,0.5,0.5,0.6,0.7,0.25,0.25,0.25,0.25,0.36,0.4899999999999999,0.4,0.65,0.65,0.8,0.5,0.5,0.16,0.4225,0.4225,0.6400000000000001,0.25,0.25,0.45,0.65,0.6,0.45,0.4,0.57,0.2025,0.4225,0.36,0.2025,0.16,0.3248999999999999,0.8,0.55,0.7,0.75,0.63,0.6,0.6400000000000001,0.3025,0.4899999999999999,0.5625,0.3969,0.36,0.95,0.6,0.8,0.75,0.65,0.4,0.9025,0.36,0.6400000000000001,0.5625,0.4225,0.16,0.55,0.55,0.5,0.7,0.45,0.45,0.3025,0.3025,0.25,0.4899999999999999,0.2025,0.2025,0.75,0.75,0.5625,0.5625,0.432,0.65,0.1866239999999999,0.4225,0.75,0.63,0.5625,0.3969,0.75,0.75,0.6,0.45,0.6,0.65,0.5625,0.5625,0.36,0.2025,0.36,0.4225,0.5,0.65,0.7,0.75,0.45,0.45,0.25,0.4225,0.4899999999999999,0.5625,0.2025,0.2025,0.95,0.3,0.3,0.91,0.2,0.55,0.9025,0.09,0.09,0.8281000000000001,0.04,0.3025
4c98ccd0d64f8cad6896b50e8131b7173dcc95e40e1492413d69a7bf75d3328c,2025-07-21,wikipedia,Data,0.0,0.4,0.44,0.16,0.1936,0.45,0.65,0.45,0.5,0.5,0.55,0.2025,0.4225,0.2025,0.25,0.25,0.3025,0.4,0.65,0.5,0.59,0.4,0.5,0.16,0.4225,0.25,0.3480999999999999,0.16,0.25,0.95,0.5,0.9025,0.25,0.5,0.5,0.25,0.25,0.5,0.5,0.45,0.5,0.6,0.65,0.25,0.25,0.2025,0.25,0.36,0.4225,0.3,0.65,0.65,0.8,0.6,0.5,0.09,0.4225,0.4225,0.6400000000000001,0.36,0.25,0.4,0.6,0.55,0.4,0.35,0.47,0.16,0.36,0.3025,0.16,0.1224999999999999,0.2208999999999999,0.75,0.45,0.65,0.74,0.62,0.55,0.5625,0.2025,0.4225,0.5476,0.3844,0.3025,0.95,0.55,0.85,0.75,0.6,0.3,0.9025,0.3025,0.7224999999999999,0.5625,0.36,0.09,0.45,0.5,0.45,0.65,0.4,0.4,0.2025,0.25,0.2025,0.4225,0.16,0.16,0.75,0.75,0.5625,0.5625,0.432,0.65,0.1866239999999999,0.4225,0.72,0.6,0.5184,0.36,0.7,0.75,0.6,0.45,0.55,0.65,0.4899999999999999,0.5625,0.36,0.2025,0.3025,0.4225,0.4,0.65,0.7,0.75,0.4,0.4,0.16,0.4225,0.4899999999999999,0.5625,0.16,0.16,0.95,0.2,0.2,0.91,0.3,0.55,0.9025,0.04,0.04,0.8281000000000001,0.09,0.3025
3c37fef353460bfd130fde0117638badaee913ee8c79b8cdf4c35e2c5710126a,2024-07-28,wikipedia,Data,1.0,0.99,0.88,0.0001,0.0144,0.95,0.95,0.85,0.68,0.95,0.95,0.0025,0.0025,0.0225,0.1023999999999999,0.0025,0.0025,0.99,0.95,0.9,0.555,0.75,0.58,0.0001,0.0025,0.0099999999999999,0.1980249999999999,0.0625,0.1764,0.95,0.6,0.0025,0.16,0.95,0.65,0.0025,0.1224999999999999,0.6,0.6,0.7,0.5,0.9,0.65,0.16,0.16,0.09,0.25,0.0099999999999999,0.1224999999999999,0.95,0.8,0.75,0.9,0.9,0.5,0.0025,0.0399999999999999,0.0625,0.0099999999999999,0.0099999999999999,0.25,0.85,0.9,0.85,0.95,0.95,0.84,0.0225,0.0099999999999999,0.0225,0.0025,0.0025,0.0256,0.99,0.93,0.93,0.544,0.78,0.95,0.0001,0.0048999999999999,0.0048999999999999,0.2079359999999999,0.0483999999999999,0.0025,0.95,0.95,0.95,0.91,0.8,0.75,0.0025,0.0025,0.0025,0.0080999999999999,0.0399999999999999,0.0625,0.85,0.85,0.8,0.7,0.9,0.9,0.0225,0.0225,0.0399999999999999,0.09,0.0099999999999999,0.0099999999999999,0.75,0.68,0.0625,0.1023999999999999,0.0001,0.7,0.99980001,0.09,0.8,0.8,0.0399999999999999,0.0399999999999999,0.85,0.65,0.75,0.25,0.75,0.95,0.0225,0.1224999999999999,0.0625,0.5625,0.0625,0.0025,0.95,0.8,0.8,0.57,0.75,0.5,0.0025,0.0399999999999999,0.0399999999999999,0.1849,0.0625,0.25,0.95,0.85,0.9,0.95,0.9,0.7,0.0025,0.0225,0.0099999999999999,0.0025,0.0099999999999999,0.09
3c37fef353460bfd130fde0117638badaee913ee8c79b8cdf4c35e2c5710126a,2024-08-20,wikipedia,Data,1.0,0.925,0.8,0.0056249999999999,0.0399999999999999,0.93,0.93,0.83,0.68,0.95,0.95,0.0048999999999999,0.0048999999999999,0.0289,0.1023999999999999,0.0025,0.0025,0.98,0.93,0.88,0.555,0.75,0.57,0.0004,0.0048999999999999,0.0144,0.1980249999999999,0.0625,0.1849,0.95,0.6,0.0025,0.16,0.9,0.65,0.0099999999999999,0.1224999999999999,0.6,0.55,0.6,0.5,0.85,0.6,0.16,0.2024999999999999,0.16,0.25,0.0225,0.16,0.95,0.8,0.75,0.9,0.9,0.5,0.0025,0.0399999999999999,0.0625,0.0099999999999999,0.0099999999999999,0.25,0.8,0.85,0.8,0.9,0.9,0.79,0.0399999999999999,0.0225,0.0399999999999999,0.0099999999999999,0.0099999999999999,0.0440999999999999,0.98,0.92,0.92,0.54,0.77,0.93,0.0004,0.0063999999999999,0.0063999999999999,0.2115999999999999,0.0528999999999999,0.0048999999999999,0.9,0.9,0.9,0.86,0.78,0.7,0.0099999999999999,0.0099999999999999,0.0099999999999999,0.0196,0.0483999999999999,0.09,0.8,0.8,0.75,0.7,0.9,0.85,0.0399999999999999,0.0399999999999999,0.0625,0.09,0.0099999999999999,0.0225,0.8,0.68,0.0399999999999999,0.1023999999999999,0.0001,0.7,0.99980001,0.09,0.75,0.78,0.0625,0.0483999999999999,0.8,0.63,0.75,0.25,0.75,0.9,0.0399999999999999,0.1369,0.0625,0.5625,0.0625,0.0099999999999999,0.9,0.8,0.8,0.57,0.75,0.5,0.0099999999999999,0.0399999999999999,0.0399999999999999,0.1849,0.0625,0.25,0.95,0.85,0.85,0.95,0.85,0.7,0.0025,0.0225,0.0225,0.0025,0.0225,0.09
3c37fef353460bfd130fde0117638badaee913ee8c79b8cdf4c35e2c5710126a,2024-10-19,wikipedia,Data,1.0,0.89,0.75,0.0120999999999999,0.0625,0.9,0.9,0.8,0.68,0.9,0.94,0.0099999999999999,0.0099999999999999,0.0399999999999999,0.1023999999999999,0.0099999999999999,0.0036,0.95,0.9,0.85,0.555,0.75,0.55,0.0025,0.0099999999999999,0.0225,0.1980249999999999,0.0625,0.2024999999999999,0.95,0.6,0.0025,0.16,0.85,0.65,0.0225,0.1224999999999999,0.6,0.5,0.5,0.5,0.8,0.55,0.16,0.25,0.25,0.25,0.0399999999999999,0.2024999999999999,0.95,0.8,0.75,0.9,0.9,0.5,0.0025,0.0399999999999999,0.0625,0.0099999999999999,0.0099999999999999,0.25,0.75,0.8,0.75,0.85,0.85,0.74,0.0625,0.0399999999999999,0.0625,0.0225,0.0225,0.0676,0.97,0.9,0.9,0.53,0.76,0.9,0.0009,0.0099999999999999,0.0099999999999999,0.2208999999999999,0.0576,0.0099999999999999,0.85,0.85,0.85,0.8,0.75,0.65,0.0225,0.0225,0.0225,0.0399999999999999,0.0625,0.1224999999999999,0.75,0.75,0.7,0.7,0.85,0.8,0.0625,0.0625,0.09,0.09,0.0225,0.0399999999999999,0.85,0.68,0.0225,0.1023999999999999,0.0001,0.7,0.99980001,0.09,0.7,0.75,0.09,0.0625,0.75,0.6,0.75,0.25,0.75,0.85,0.0625,0.16,0.0625,0.5625,0.0625,0.0225,0.85,0.8,0.8,0.57,0.75,0.5,0.0225,0.0399999999999999,0.0399999999999999,0.1849,0.0625,0.25,0.95,0.8,0.8,0.95,0.8,0.7,0.0025,0.0399999999999999,0.0399999999999999,0.0025,0.0399999999999999,0.09
3c37fef353460bfd130fde0117638badaee913ee8c79b8cdf4c35e2c5710126a,2025-01-17,wikipedia,Data,1.0,0.785,0.7,0.0462249999999999,0.09,0.85,0.85,0.78,0.68,0.85,0.92,0.0225,0.0225,0.0483999999999999,0.1023999999999999,0.0225,0.0063999999999999,0.9,0.85,0.8,0.555,0.75,0.52,0.0099999999999999,0.0225,0.0399999999999999,0.1980249999999999,0.0625,0.2304,0.95,0.6,0.0025,0.16,0.8,0.65,0.0399999999999999,0.1224999999999999,0.55,0.45,0.4,0.5,0.75,0.5,0.2024999999999999,0.3025,0.36,0.25,0.0625,0.25,0.95,0.8,0.75,0.9,0.9,0.5,0.0025,0.0399999999999999,0.0625,0.0099999999999999,0.0099999999999999,0.25,0.7,0.75,0.7,0.8,0.8,0.69,0.09,0.0625,0.09,0.0399999999999999,0.0399999999999999,0.0961,0.95,0.87,0.85,0.515,0.75,0.85,0.0025,0.0169,0.0225,0.235225,0.0625,0.0225,0.8,0.8,0.8,0.67,0.72,0.6,0.0399999999999999,0.0399999999999999,0.0399999999999999,0.1088999999999999,0.0784,0.16,0.7,0.7,0.65,0.6,0.8,0.75,0.09,0.09,0.1224999999999999,0.16,0.0399999999999999,0.0625,0.9,0.68,0.0099999999999999,0.1023999999999999,0.0001,0.7,0.99980001,0.09,0.65,0.72,0.1224999999999999,0.0784,0.7,0.58,0.75,0.25,0.75,0.8,0.09,0.1764,0.0625,0.5625,0.0625,0.0399999999999999,0.8,0.8,0.8,0.57,0.75,0.5,0.0399999999999999,0.0399999999999999,0.0399999999999999,0.1849,0.0625,0.25,0.95,0.8,0.75,0.95,0.75,0.7,0.0025,0.0399999999999999,0.0625,0.0025,0.0625,0.09
3c37fef353460bfd130fde0117638badaee913ee8c79b8cdf4c35e2c5710126a,2025-07-21,wikipedia,Data,1.0,0.69,0.61,0.0961,0.1521,0.8,0.8,0.75,0.68,0.8,0.9,0.0399999999999999,0.0399999999999999,0.0625,0.1023999999999999,0.0399999999999999,0.0099999999999999,0.85,0.8,0.75,0.555,0.75,0.5,0.0225,0.0399999999999999,0.0625,0.1980249999999999,0.0625,0.25,0.95,0.6,0.0025,0.16,0.75,0.65,0.0625,0.1224999999999999,0.5,0.4,0.3,0.5,0.7,0.45,0.25,0.36,0.4899999999999999,0.25,0.09,0.3025,0.95,0.8,0.75,0.9,0.9,0.5,0.0025,0.0399999999999999,0.0625,0.0099999999999999,0.0099999999999999,0.25,0.6,0.7,0.65,0.7,0.7,0.64,0.16,0.09,0.1224999999999999,0.09,0.09,0.1296,0.9,0.8,0.75,0.49,0.73,0.8,0.0099999999999999,0.0399999999999999,0.0625,0.2601,0.0729,0.0399999999999999,0.75,0.75,0.75,0.5,0.7,0.55,0.0625,0.0625,0.0625,0.25,0.09,0.2024999999999999,0.6,0.65,0.6,0.6,0.75,0.7,0.16,0.1224999999999999,0.16,0.16,0.0625,0.09,0.95,0.68,0.0025,0.1023999999999999,0.0001,0.7,0.99980001,0.09,0.6,0.7,0.16,0.09,0.65,0.55,0.75,0.25,0.75,0.75,0.1224999999999999,0.2024999999999999,0.0625,0.5625,0.0625,0.0625,0.75,0.8,0.8,0.57,0.75,0.5,0.0625,0.0399999999999999,0.0399999999999999,0.1849,0.0625,0.25,0.95,0.75,0.7,0.95,0.7,0.7,0.0025,0.0625,0.09,0.0025,0.09,0.09
5f484517610914d8596bbc5302f164a81bb62bab27d481137fe178bc7a038ed8,2024-07-28,wikipedia,Data,0.0,0.0,0.01,0.0,0.0001,0.01,0.05,0.05,0.17,0.05,0.15,0.0001,0.0025,0.0025,0.0289,0.0025,0.0225,0.01,0.01,0.01,0.03,0.01,0.01,0.0001,0.0001,0.0001,0.0009,0.0001,0.0001,0.95,0.2,0.9025,0.04,0.05,0.1,0.0025,0.01,0.1,0.2,0.2,0.5,0.1,0.1,0.01,0.04,0.04,0.25,0.01,0.01,0.1,0.2,0.2,0.33,0.01,0.5,0.01,0.04,0.04,0.1089,0.0001,0.25,0.01,0.01,0.05,0.01,0.01,0.01,0.0001,0.0001,0.0025,0.0001,0.0001,0.0001,0.001,0.01,0.01,0.001,0.01,0.03,1e-06,0.0001,0.0001,1e-06,0.0001,0.0009,0.05,0.01,0.05,0.05,0.05,0.01,0.0025,0.0001,0.0025,0.0025,0.0025,0.0001,0.01,0.01,0.01,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.75,0.4,0.5625,0.16,0.0001,0.2,1e-08,0.04,0.05,0.1,0.0025,0.01,0.05,0.1,0.1,0.35,0.1,0.05,0.0025,0.01,0.01,0.1224999999999999,0.01,0.0025,0.05,0.05,0.1,0.17,0.1,0.25,0.0025,0.0025,0.01,0.0289,0.01,0.0625,0.01,0.1,0.2,0.05,0.1,0.3,0.0001,0.01,0.04,0.0025,0.01,0.09
5f484517610914d8596bbc5302f164a81bb62bab27d481137fe178bc7a038ed8,2024-08-20,wikipedia,Data,0.0,0.0,0.02,0.0,0.0004,0.01,0.05,0.05,0.17,0.05,0.15,0.0001,0.0025,0.0025,0.0289,0.0025,0.0225,0.01,0.01,0.01,0.03,0.01,0.01,0.0001,0.0001,0.0001,0.0009,0.0001,0.0001,0.95,0.2,0.9025,0.04,0.06,0.1,0.0036,0.01,0.15,0.3,0.2,0.5,0.1,0.1,0.0225,0.09,0.04,0.25,0.01,0.01,0.1,0.2,0.2,0.33,0.02,0.5,0.01,0.04,0.04,0.1089,0.0004,0.25,0.01,0.02,0.05,0.01,0.01,0.01,0.0001,0.0004,0.0025,0.0001,0.0001,0.0001,0.002,0.01,0.01,0.002,0.01,0.04,4e-06,0.0001,0.0001,4e-06,0.0001,0.0016,0.05,0.01,0.05,0.05,0.05,0.01,0.0025,0.0001,0.0025,0.0025,0.0025,0.0001,0.02,0.02,0.02,0.02,0.01,0.02,0.0004,0.0004,0.0004,0.0004,0.0001,0.0004,0.75,0.4,0.5625,0.16,0.0001,0.2,1e-08,0.04,0.05,0.1,0.0025,0.01,0.05,0.15,0.1,0.35,0.1,0.05,0.0025,0.0225,0.01,0.1224999999999999,0.01,0.0025,0.05,0.05,0.15,0.17,0.1,0.25,0.0025,0.0025,0.0225,0.0289,0.01,0.0625,0.01,0.2,0.3,0.05,0.1,0.3,0.0001,0.04,0.09,0.0025,0.01,0.09
5f484517610914d8596bbc5302f164a81bb62bab27d481137fe178bc7a038ed8,2024-10-19,wikipedia,Data,0.0,0.0,0.04,0.0,0.0016,0.02,0.1,0.1,0.17,0.05,0.15,0.0004,0.01,0.01,0.0289,0.0025,0.0225,0.01,0.02,0.01,0.03,0.01,0.01,0.0001,0.0004,0.0001,0.0009,0.0001,0.0001,0.95,0.2,0.9025,0.04,0.08,0.15,0.0064,0.0225,0.2,0.4,0.2,0.5,0.1,0.1,0.04,0.16,0.04,0.25,0.01,0.01,0.1,0.2,0.3,0.33,0.04,0.5,0.01,0.04,0.09,0.1089,0.0016,0.25,0.02,0.03,0.05,0.01,0.01,0.02,0.0004,0.0009,0.0025,0.0001,0.0001,0.0004,0.003,0.02,0.02,0.005,0.01,0.05,9e-06,0.0004,0.0004,2.5e-05,0.0001,0.0025,0.05,0.01,0.05,0.05,0.05,0.01,0.0025,0.0001,0.0025,0.0025,0.0025,0.0001,0.05,0.03,0.03,0.03,0.01,0.03,0.0025,0.0009,0.0009,0.0009,0.0001,0.0009,0.75,0.4,0.5625,0.16,0.0001,0.2,1e-08,0.04,0.05,0.1,0.0025,0.01,0.05,0.2,0.1,0.35,0.1,0.05,0.0025,0.04,0.01,0.1224999999999999,0.01,0.0025,0.05,0.05,0.2,0.17,0.1,0.25,0.0025,0.0025,0.04,0.0289,0.01,0.0625,0.01,0.3,0.4,0.05,0.1,0.3,0.0001,0.09,0.16,0.0025,0.01,0.09
